Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
0,1,2,4.394449155,12,5.755742214,1000.0,,13,Data Science & SQL Development,United Kingdom
1,1,1,0.0,12,0.0,,57.5,8,Data Science & SQL Development,United Kingdom
1,1,2,6.216606101,4,0.0,,11.5,35,Data Science & SQL Development,United States
1,1,1,10.59665973,4,3.583518938,,25.0,35,AI & Mobile App Development,United States
1,0,1,0.0,2,0.0,,57.5,8,Data Science & SQL Development,United States
1,1,1,9.903537551,4,2.708050201,,52.5,50,Data Science & SQL Development,United States
1,1,2,9.210440367,12,3.610917913,,16.0,35,Data Analysis & Visualization,United States
0,1,2,8.006700845,8,2.079441542,80.0,,8,Big Data & Business Analytics,Italy
1,1,1,11.51293546,12,5.866468057,,15.0,35,Big Data & Business Analytics,United States
1,1,1,9.210440367,4,3.784189634,,55.0,18,Marketing Automation & CRM,United States
1,0,2,0.0,8,0.0,,30.0,50,Data Science & SQL Development,United States
0,0,0,0.0,2,0.0,35.0,,50,Data Science & SQL Development,India
1,0,2,0.0,2,0.0,,32.5,35,Data Science & SQL Development,Canada
0,1,1,4.394449155,12,0.693147181,30000.0,,35,Machine Learning & AI Development,United Kingdom
1,1,2,11.51293546,12,3.091042453,,15.0,8,Big Data & Business Analytics,United States
1,1,2,6.908754779,12,1.609437912,,29.0,50,Machine Learning & AI Development,United States
1,1,1,9.903537551,12,3.688879454,,11.5,35,Data Science & SQL Development,India
0,1,2,0.0,8,0.0,100.0,,50,API & Data Engineering,United States
1,1,2,10.30898599,12,4.077537444,,32.5,8,DevOps & Cloud Platforms,United States
0,1,1,8.006700845,8,2.302585093,200.0,,35,Marketing Automation & CRM,Cyprus
1,0,0,0.0,2,0.0,,10.0,50,Data Science & SQL Development,United Kingdom
1,0,2,0.0,4,0.0,,24.0,18,Big Data & Business Analytics,Qatar
0,0,2,0.0,8,0.0,100.0,,13,Graphic Design & Illustration,Israel
0,0,1,0.0,8,0.0,50.0,,13,Data Analysis & Visualization,France
0,1,1,6.908754779,4,1.386294361,40.0,,8,AI & Mobile App Development,Slovenia
1,0,0,0.0,2,0.0,,16.5,13,Machine Learning & AI Development,India
1,1,1,10.81979828,12,3.526360525,,57.5,35,Big Data & Business Analytics,United Kingdom
0,0,2,0.0,4,0.0,375.0,,18,API & Data Engineering,India
1,1,2,9.210440367,12,2.944438979,,12.5,13,AI & Mobile App Development,Canada
1,1,2,0.0,4,0.0,,24.0,35,Big Data & Business Analytics,United States
0,0,1,0.0,8,0.0,150.0,,35,Data Science & SQL Development,Guyana
1,0,2,0.0,2,0.0,,27.5,8,Data Science & SQL Development,United Kingdom
0,0,2,0.0,8,0.0,50.0,,8,API & Data Engineering,Germany
1,1,1,11.51293546,12,4.465908119,,30.0,35,Data Science & SQL Development,United States
0,1,2,9.210440367,12,2.302585093,600.0,,18,Data Science & SQL Development,United Kingdom
1,1,1,0.0,12,0.0,,30.0,35,Big Data & Business Analytics,Czech Republic
0,1,2,8.006700845,4,2.397895273,49.0,,8,Full-Stack Development,Kenya
0,1,2,10.59665973,8,2.944438979,420.0,,35,Data Analysis & Visualization,Australia
0,0,2,0.0,4,0.0,93.0,,3,Algorithm & Backend Programming,India
1,1,2,10.30898599,12,2.708050201,,15.0,13,Data Analysis & Visualization,India
0,0,1,0.0,4,0.0,500.0,,8,Machine Learning & AI Development,Pakistan
0,1,1,9.105090961,4,4.672828834,5.0,,8,Big Data & Business Analytics,Australia
0,1,0,0.0,8,0.0,100.0,,3,Machine Learning & AI Development,United Arab Emirates
0,1,2,10.30898599,12,2.995732274,1500.0,,8,Big Data & Business Analytics,Israel
1,0,0,0.0,8,0.0,,23.0,13,Machine Learning & AI Development,South Africa
1,1,2,6.908754779,4,1.609437912,,57.5,8,Data Analysis & Visualization,United Kingdom
0,0,0,0.0,4,0.0,190.0,,8,DevOps & Cloud Platforms,Turkey
1,1,1,9.210440367,12,0.693147181,,40.0,50,Backend Development,Iceland
1,1,1,10.59665973,12,3.258096538,,25.0,18,Data Analysis & Visualization,United Kingdom
1,0,1,0.0,4,0.0,,35.0,13,AI & Mobile App Development,Germany
0,1,2,0.0,8,0.0,500.0,,3,AI & Mobile App Development,India
0,1,2,7.601402335,8,2.833213344,400.0,,35,Data Science & SQL Development,India
1,1,1,11.51293546,12,5.384495063,,30.0,35,SEO & Search Engine Marketing,United States
1,1,2,0.0,12,0.0,,11.0,18,Big Data & Business Analytics,India
1,1,2,0.0,12,0.0,,11.0,3,Data Science & SQL Development,India
0,1,1,0.0,4,0.0,100.0,,35,Data Science & SQL Development,United Arab Emirates
1,1,2,0.0,12,0.0,,11.0,8,Big Data & Business Analytics,India
1,1,2,9.903537551,12,3.33220451,,27.5,35,AI & Mobile App Development,Israel
0,0,2,0.0,12,0.0,1200.0,,3,Machine Learning & AI Development,Saudi Arabia
0,1,2,3.044522438,12,0.0,1000.0,,8,Machine Learning & AI Development,Philippines
1,1,2,4.615120517,12,2.48490665,,30.5,50,Data Science & SQL Development,India
1,1,0,0.0,12,0.0,,21.5,8,Data Science & SQL Development,Indonesia
0,1,2,9.210440367,12,4.997212274,1500.0,,3,Big Data & Business Analytics,United States
0,1,2,7.601402335,8,2.833213344,250.0,,35,API & Data Engineering,India
1,1,2,11.51293546,4,5.730099783,,11.5,18,Data Science & SQL Development,Israel
0,1,0,3.433987204,4,0.0,10.0,,35,Data Science & SQL Development,Philippines
0,0,2,0.0,4,0.0,50.0,,18,Data Science & SQL Development,United States
1,1,1,9.903537551,4,2.564949357,,45.0,35,Data Science & SQL Development,Australia
1,1,1,11.51293546,12,4.564348191,,27.5,50,Data Science & SQL Development,United Arab Emirates
0,1,1,8.853808275,4,4.248495242,15.0,,35,Data Science & SQL Development,United Arab Emirates
1,0,2,0.0,8,0.0,,15.0,3,Frontend & WordPress Development,Pakistan
1,1,2,11.15626481,4,1.609437912,,27.5,50,Data Science & SQL Development,United States
1,0,2,0.0,12,0.0,,17.5,8,Data Science & SQL Development,Portugal
1,0,1,0.0,2,0.0,,5.5,18,Salesforce & CRM Development,Pakistan
0,1,1,10.81979828,8,1.791759469,315.0,,50,Big Data & Business Analytics,New Zealand
0,1,0,9.210440367,4,5.379897354,20.0,,50,Full-Stack Development,India
1,1,1,8.517393171,4,2.63905733,,17.5,35,API & Data Engineering,United Kingdom
0,1,1,0.0,12,0.0,1000.0,,3,AI & Mobile App Development,India
1,1,1,10.81979828,12,3.688879454,,65.0,8,Data Science & SQL Development,Hong Kong
0,1,1,7.601402335,8,2.890371758,120.0,,35,Data Science & SQL Development,Singapore
0,1,2,5.303304908,12,0.0,1000.0,,13,Big Data & Business Analytics,United States
1,0,0,0.0,8,0.0,,13.5,8,Data Science & SQL Development,China
1,0,1,0.0,12,0.0,,16.0,13,API & Data Engineering,India
0,1,2,11.00211651,8,3.784189634,250.0,,13,Data Science & SQL Development,Singapore
0,0,1,0.0,2,0.0,40.0,,18,Data Analysis & Visualization,Nepal
1,1,2,5.707110265,4,0.0,,20.0,50,Data Analysis & Visualization,Canada
0,1,2,8.699681401,8,4.510859507,200.0,,35,Data Analysis & Visualization,Estonia
1,1,2,9.210440367,4,0.693147181,,15.0,35,Data Science & SQL Development,United States
0,1,2,4.615120517,8,1.386294361,100.0,,13,Content Creation & SEO,Australia
1,1,2,0.0,12,0.0,,32.5,50,Machine Learning & AI Development,United States
0,1,2,9.210440367,8,3.17805383,100.0,,35,SEO & Search Engine Marketing,Netherlands
1,0,1,0.0,12,0.0,,39.0,35,Data Science & SQL Development,India
1,0,1,0.0,12,0.0,,85.0,8,Data Science & SQL Development,United States
0,1,2,6.908754779,8,3.610917913,75.0,,3,Machine Learning & AI Development,Pakistan
0,0,1,0.0,8,0.0,2000.0,,35,SEO & Search Engine Marketing,Australia
1,1,1,0.0,12,0.0,,52.5,35,3D Modeling & Engineering,India
0,1,1,9.210440367,8,3.951243719,100.0,,3,Machine Learning & AI Development,United States
0,1,1,6.803505258,8,2.995732274,80.0,,8,Big Data & Business Analytics,United Kingdom
0,1,0,8.853808275,4,4.356708827,20.0,,18,Data Science & SQL Development,China
0,1,1,4.615120517,4,0.0,40.0,,35,Data Science & SQL Development,Canada
1,1,0,8.294299609,12,2.302585093,,12.5,35,E-commerce Marketing & Platforms,Canada
0,1,0,8.517393171,8,4.143134726,100.0,,18,Algorithm & Backend Programming,United Kingdom
1,1,0,4.394449155,12,3.784189634,,17.5,35,Data Science & SQL Development,United States
1,0,2,0.0,2,0.0,,36.0,35,Data Science & SQL Development,United States
0,1,1,7.601402335,12,2.197224577,2000.0,,35,Machine Learning & AI Development,Hong Kong
1,1,2,7.601402335,4,0.0,,16.5,35,Data Analysis & Visualization,Australia
0,1,2,3.931825633,4,0.0,25.0,,18,Salesforce & CRM Development,Canada
1,0,2,0.0,2,0.0,,16.5,3,Data Science & SQL Development,United States
0,0,2,0.0,12,0.0,1200.0,,3,Machine Learning & AI Development,Saudi Arabia
0,0,2,0.0,4,0.0,500.0,,13,Full-Stack Development,United States
0,1,1,0.0,12,0.0,800.0,,18,Big Data & Business Analytics,United Kingdom
1,1,2,9.210440367,4,3.433987204,,9.5,35,Data Science & SQL Development,United States
1,1,2,6.908754779,12,1.609437912,,50.0,50,Data Science & SQL Development,United States
1,0,2,0.0,12,0.0,,55.0,8,Data Science & SQL Development,United States
0,0,0,0.0,8,0.0,50.0,,3,Data Science & SQL Development,United States
0,1,2,9.210440367,8,3.044522438,70.0,,35,Big Data & Business Analytics,United Kingdom
1,1,2,6.908754779,12,1.609437912,,50.0,3,Big Data & Business Analytics,United States
1,0,2,0.0,8,0.0,,20.5,13,Big Data & Business Analytics,Australia
1,0,2,0.0,2,0.0,,22.5,50,Data Science & SQL Development,United States
0,1,2,6.216606101,8,0.693147181,250.0,,18,Data Science & SQL Development,Spain
0,1,2,0.0,8,0.0,150.0,,18,Testing & Automation,United States
1,0,1,0.0,2,0.0,,30.0,8,Data Science & SQL Development,Israel
1,1,2,7.601402335,4,2.63905733,,15.0,35,Data Science & SQL Development,Canada
1,1,2,8.853808275,4,0.0,,30.5,3,3D Modeling & Engineering,Czech Republic
0,0,2,0.0,8,0.0,1250.0,,13,Data Science & SQL Development,Netherlands
0,0,2,0.0,4,0.0,500.0,,13,Data Science & SQL Development,United States
1,0,2,0.0,12,0.0,,52.5,13,Project Management & Skills,United States
0,1,2,4.394449155,12,0.0,1000.0,,18,Full-Stack Development,United Kingdom
0,1,0,8.517393171,12,2.833213344,1000.0,,13,AI & Mobile App Development,India
0,1,2,6.685860947,8,0.0,300.0,,13,Big Data & Business Analytics,Philippines
0,1,1,11.51293546,8,3.663561646,300.0,,8,Big Data & Business Analytics,Netherlands
1,1,2,11.51293546,12,5.323009979,,59.0,8,Data Science & SQL Development,United States
0,1,2,0.0,8,0.0,450.0,,8,Machine Learning & AI Development,Denmark
0,1,2,6.908754779,12,0.693147181,2000.0,,8,Big Data & Business Analytics,United States
0,0,2,0.0,4,0.0,80.0,,35,Full-Stack Development,Saudi Arabia
0,1,2,6.803505258,4,2.63905733,10.0,,35,Data Science & SQL Development,United States
1,1,2,6.398594935,12,0.693147181,,30.5,35,Data Science & SQL Development,United States
0,1,2,7.601402335,8,1.386294361,450.0,,35,Data Science & SQL Development,Israel
1,1,1,4.615120517,4,1.386294361,,57.5,13,Data Science & SQL Development,Croatia
0,1,1,6.216606101,4,3.713572067,15.0,,35,Big Data & Business Analytics,Pakistan
0,1,2,0.0,4,0.0,20.0,,13,Big Data & Business Analytics,Pakistan
0,1,2,9.903537551,8,4.727387819,100.0,,8,Machine Learning & AI Development,Hong Kong
0,1,2,0.0,4,0.0,30.0,,8,Big Data & Business Analytics,Pakistan
1,0,1,0.0,8,0.0,,95.0,18,Big Data & Business Analytics,United States
1,1,1,4.615120517,12,2.079441542,,60.0,3,AI & Mobile App Development,India
0,1,2,8.517393171,8,3.401197382,50.0,,18,Data Science & SQL Development,Spain
0,0,0,0.0,4,0.0,150.0,,13,Data Science & SQL Development,United Kingdom
1,1,2,0.0,12,0.0,,11.5,13,Testing & Automation,United States
1,1,1,11.51293546,12,4.17438727,,52.5,50,AI & Mobile App Development,United States
1,1,0,6.398594935,12,1.791759469,,3.5,35,Big Data & Business Analytics,United States
1,1,1,10.59665973,4,2.708050201,,27.5,35,Data Science & SQL Development,Canada
1,1,1,0.0,2,0.0,,50.0,13,Data Analysis & Visualization,United States
0,0,2,0.0,8,0.0,2500.0,,18,Marketing Strategy & Campaigns,Canada
1,1,1,8.006700845,12,1.791759469,,90.0,35,Data Analysis & Visualization,United States
0,0,1,0.0,12,0.0,1000.0,,3,Big Data & Business Analytics,India
0,0,2,0.0,4,0.0,100.0,,35,Machine Learning & AI Development,Estonia
0,1,2,6.398594935,4,3.091042453,15.0,,35,Data Science & SQL Development,United States
0,0,0,0.0,4,0.0,25.0,,50,Project Management & Skills,United States
1,1,2,9.105090961,4,1.609437912,,26.5,13,AI & Mobile App Development,United Kingdom
1,0,2,0.0,2,0.0,,30.5,13,Data Analysis & Visualization,United States
0,0,1,0.0,4,0.0,200.0,,3,AI & Mobile App Development,United States
0,0,1,0.0,8,0.0,750.0,,13,Project Management & Skills,United Kingdom
0,0,2,0.0,12,0.0,1000.0,,8,Data Science & SQL Development,United States
1,1,1,4.394449155,12,2.48490665,,125.0,13,Project Management & Skills,Guatemala
1,1,1,9.210440367,12,1.945910149,,52.5,13,Data Analysis & Visualization,United States
0,0,1,0.0,4,0.0,70.0,,3,Big Data & Business Analytics,Israel
0,0,1,0.0,12,0.0,1000.0,,3,API Integration & Development,India
0,0,0,0.0,2,0.0,10.0,,35,Data Science & SQL Development,India
0,0,2,0.0,4,0.0,100.0,,3,Big Data & Business Analytics,Philippines
0,1,2,6.216606101,12,0.0,50000.0,,35,Machine Learning & AI Development,Hong Kong
1,1,1,8.987321813,12,3.091042453,,52.5,35,Data Science & SQL Development,Netherlands
1,1,1,10.81979828,12,2.564949357,,57.5,18,API Integration & Development,United States
0,1,1,6.908754779,8,2.708050201,350.0,,8,Machine Learning & AI Development,India
0,1,2,6.685860947,8,1.945910149,100.0,,50,Data Science & SQL Development,Poland
1,1,1,9.903537551,12,2.944438979,,52.5,35,Machine Learning & AI Development,France
0,0,1,0.0,8,0.0,2000.0,,8,Big Data & Business Analytics,Bulgaria
1,1,2,11.00211651,12,4.844187086,,8.0,35,Data Science & SQL Development,Ireland
1,0,2,0.0,2,0.0,,32.5,50,Data Science & SQL Development,Australia
1,1,1,4.394449155,12,0.0,,32.5,35,Machine Learning & AI Development,France
0,1,1,7.601402335,8,2.708050201,100.0,,35,Big Data & Business Analytics,United States
1,1,1,4.615120517,4,1.386294361,,7.5,35,Big Data & Business Analytics,United States
1,0,2,0.0,2,0.0,,12.5,35,Data Science & SQL Development,India
1,0,2,0.0,4,0.0,,28.0,8,RESTful API Development,Singapore
1,1,2,0.0,12,0.0,,29.0,13,Data Science & SQL Development,Israel
0,1,1,4.394449155,8,5.164785974,50.0,,13,Data Science & SQL Development,United States
0,1,1,6.685860947,12,1.791759469,2000.0,,13,AI & Mobile App Development,United States
1,0,2,0.0,8,0.0,,27.5,8,Content Creation & SEO,Turkey
0,1,0,6.908754779,8,3.433987204,100.0,,13,Data Science & SQL Development,United States
1,1,2,9.903537551,12,4.025351691,,32.5,35,Data Science & SQL Development,United States
1,1,2,8.987321813,12,0.693147181,,15.0,13,Big Data & Business Analytics,United States
0,0,2,0.0,2,0.0,20.0,,8,Data Science & SQL Development,Tunisia
0,1,2,9.210440367,12,2.63905733,600.0,,13,Big Data & Business Analytics,Georgia
0,0,2,0.0,4,0.0,10.0,,13,Data Science & SQL Development,India
0,0,2,0.0,8,0.0,1200.0,,3,Machine Learning & AI Development,Saudi Arabia
0,1,2,5.993961427,4,3.850147602,10.0,,50,Data Analysis & Visualization,Australia
1,0,2,0.0,12,0.0,,30.5,50,Data Science & SQL Development,United States
0,1,2,6.216606101,8,0.693147181,350.0,,8,Project Management & Skills,United Kingdom
0,1,0,6.552507887,4,2.397895273,20.0,,50,Big Data & Business Analytics,Denmark
0,0,2,0.0,4,0.0,50.0,,8,3D Modeling & Engineering,Australia
1,0,2,0.0,2,0.0,,25.0,3,Data Science & SQL Development,India
0,1,1,2.397895273,8,0.0,150.0,,13,Big Data & Business Analytics,India
1,1,0,6.216606101,4,1.791759469,,38.5,18,Machine Learning & AI Development,United Arab Emirates
1,1,0,0.0,2,0.0,,10.0,50,Data Science & SQL Development,United States
0,1,2,10.30898599,8,4.8978398,60.0,,35,Machine Learning & AI Development,Kuwait
0,1,2,4.394449155,4,1.386294361,10.0,,8,Big Data & Business Analytics,India
1,0,2,0.0,2,0.0,,29.0,13,Algorithm & Backend Programming,India
1,1,1,0.0,4,0.0,,37.5,35,Data Science & SQL Development,Jordan
1,1,2,6.803505258,12,1.386294361,,27.5,13,Machine Learning & AI Development,Kuwait
1,0,1,0.0,2,0.0,,30.0,18,Big Data & Business Analytics,Spain
1,1,2,9.210440367,12,1.791759469,,27.5,18,Shopify & E-commerce Marketing,India
0,0,2,0.0,4,0.0,100.0,,50,Data Science & SQL Development,United Arab Emirates
1,1,2,11.51293546,8,5.370638028,,7.5,8,Data Analysis & Visualization,United States
0,0,2,0.0,4,0.0,200.0,,8,Machine Learning & AI Development,India
0,0,2,0.0,4,0.0,100.0,,13,RESTful API Development,India
0,1,1,9.210440367,8,2.397895273,150.0,,18,Data Science & SQL Development,United States
1,1,1,11.15626481,12,2.995732274,,57.5,8,Testing & Automation,United States
1,1,1,9.210440367,12,3.044522438,,25.0,8,Data Analysis & Visualization,Australia
0,1,2,9.105090961,8,3.218875825,50.0,,3,Big Data & Business Analytics,United States
1,1,1,8.006700845,12,4.406719247,,9.0,35,Project Management & Skills,United States
0,1,2,4.394449155,4,1.386294361,5.0,,13,3D Modeling & Engineering,India
1,1,2,6.908754779,4,3.33220451,,30.0,50,Data Science & SQL Development,United States
0,0,1,0.0,4,0.0,300.0,,3,Big Data & Business Analytics,Egypt
0,1,2,10.30898599,8,5.220355825,50.0,,18,Data Science & SQL Development,Canada
0,0,2,0.0,2,0.0,20.0,,8,Project Management & Skills,Egypt
0,1,0,9.903537551,4,5.739792912,25.0,,18,Project Management & Skills,Japan
0,0,1,0.0,8,0.0,100.0,,8,Data Science & SQL Development,India
1,0,2,0.0,2,0.0,,24.0,13,Big Data & Business Analytics,Australia
1,1,2,4.510859507,4,1.386294361,,6.5,18,Big Data & Business Analytics,United States
1,1,2,0.0,12,0.0,,16.5,13,Big Data & Business Analytics,France
0,1,2,8.853808275,8,3.610917913,200.0,,8,Big Data & Business Analytics,United States
0,1,1,11.51293546,12,3.091042453,1000.0,,35,Machine Learning & AI Development,Australia
1,0,1,0.0,12,0.0,,55.0,3,Data Science & SQL Development,United States
1,0,1,0.0,8,0.0,,55.0,3,Data Science & SQL Development,United States
0,0,2,0.0,4,0.0,100.0,,13,Testing & Automation,United States
1,1,1,9.210440367,12,2.63905733,,50.0,35,AI & Mobile App Development,United States
1,0,2,0.0,4,0.0,,35.5,8,Big Data & Business Analytics,United States
1,1,0,8.853808275,12,3.610917913,,7.5,3,Marketing Automation & CRM,Canada
1,0,1,0.0,8,0.0,,45.0,8,Data Science & SQL Development,United States
1,1,1,10.59665973,12,2.890371758,,45.0,35,Data Science & SQL Development,Canada
1,1,2,5.993961427,12,1.791759469,,7.5,3,Data Science & SQL Development,United States
0,0,1,0.0,4,0.0,500.0,,35,Data Science & SQL Development,Kuwait
1,0,1,0.0,8,0.0,,115.0,35,Data Science & SQL Development,United States
1,1,2,11.51293546,4,4.510859507,,39.0,35,Big Data & Business Analytics,United States
1,0,2,0.0,4,0.0,,30.5,8,Data Science & SQL Development,United States
0,1,1,5.303304908,8,1.098612289,481.0,,13,Machine Learning & AI Development,United States
1,1,1,8.517393171,4,2.48490665,,53.0,8,Machine Learning & AI Development,South Africa
0,1,1,6.908754779,4,3.044522438,20.0,,3,Algorithm & Backend Programming,United States
1,1,0,10.30898599,12,3.713572067,,12.5,50,Data Science & SQL Development,Italy
1,1,0,6.908754779,4,0.0,,5.0,35,Big Data & Business Analytics,United States
1,1,2,9.210440367,12,2.48490665,,26.5,3,Big Data & Business Analytics,Puerto Rico
0,1,1,9.210440367,12,3.091042453,20000.0,,35,Big Data & Business Analytics,United States
0,1,1,11.51293546,12,3.891820298,20000.0,,8,Data Science & SQL Development,Canada
